name,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,salary
DeMarre Carroll,PF,32,BRK,67,1703,12.1,0.546,0.539,0.42100000000000004,4.2,17.3,10.8,7.2,0.9,0.5,9.7,18.6,1.5,1.6,3.1,0.08800000000000001,-0.9,-0.6,-1.5,0.2,"$15,400,000"
Jevon Carter,PG,23,MEM,39,577,7.8,0.43200000000000005,0.551,0.17300000000000001,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,-0.7,0.7,0.0,-0.003,-4.1,0.1,-4.0,-0.3,"$838,464"
Vince Carter,PF,42,ATL,76,1330,11.8,0.565,0.675,0.141,2.4,13.2,7.7,9.3,1.5,1.8,8.8,16.7,1.2,0.7,1.9,0.07,-0.4,-0.3,-0.7,0.5,"$2,393,887"
Michael Carter-Williams,PG,27,TOT,28,372,14.7,0.45799999999999996,0.309,0.431,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,0.2,0.6,0.8,0.099,-1.4,2.2,0.8,0.3,"$1,468,082"
Michael Carter-Williams,PG,27,HOU,16,145,12.7,0.47600000000000003,0.311,0.426,2.2,7.8,5.0,22.7,3.0,3.5,12.1,24.7,0.0,0.2,0.1,0.044000000000000004,-2.8,1.2,-1.6,0.0,"$1,468,082"
Michael Carter-Williams,PG,27,ORL,12,227,16.1,0.44,0.306,0.435,7.4,19.6,13.5,28.9,2.4,3.3,11.9,16.1,0.2,0.4,0.6,0.134,-0.5,2.9,2.4,0.3,"$1,468,082"
Alex Caruso,PG,24,LAL,25,531,13.9,0.569,0.289,0.37,4.0,9.0,6.5,19.7,2.1,1.4,17.3,19.0,0.5,0.6,1.0,0.09300000000000001,-1.0,0.7,-0.2,0.2,"$77,250"
Omri Casspi,SF,30,MEM,36,520,15.7,0.606,0.267,0.36,3.6,21.5,12.4,8.1,1.9,1.6,11.0,18.0,0.6,0.7,1.3,0.11900000000000001,-0.3,0.7,0.4,0.3,"$2,176,260"
Willie Cauley-Stein,C,25,SAC,81,2213,18.0,0.5660000000000001,0.003,0.34299999999999997,8.2,23.7,15.8,12.3,2.0,2.0,9.0,17.5,3.8,2.9,6.7,0.146,0.2,1.1,1.2,1.8,"$4,696,874"
Troy Caupain,PG,23,ORL,4,16,30.7,0.625,0.375,0.0,6.6,13.6,10.0,42.5,3.1,0.0,0.0,21.8,0.1,0.0,0.1,0.34700000000000003,9.6,3.7,13.3,0.1,"$77,250"
Tyler Cavanaugh,PF,24,UTA,11,39,5.0,0.414,0.5,0.2,8.5,13.6,11.1,3.4,0.0,0.0,8.4,13.0,0.0,0.0,0.0,0.026000000000000002,-5.3,-3.1,-8.4,-0.1,"$77,250"
Tyson Chandler,C,36,TOT,55,875,11.2,0.63,0.01,0.879,11.1,25.3,18.3,5.3,1.1,2.2,23.4,8.5,0.9,1.2,2.1,0.114,-2.9,0.8,-2.1,0.0,"$13,585,000"
Tyson Chandler,C,36,PHO,7,89,11.5,0.653,0.0,1.5,8.6,40.5,24.3,9.1,1.1,0.9,26.0,13.0,0.1,0.1,0.2,0.092,-4.8,0.2,-4.6,-0.1,"$13,585,000"
Tyson Chandler,C,36,LAL,48,786,11.2,0.626,0.011000000000000001,0.7929999999999999,11.4,23.6,17.6,4.8,1.1,2.3,23.0,8.0,0.9,1.1,1.9,0.11699999999999999,-2.7,0.9,-1.8,0.0,"$13,585,000"
Wilson Chandler,PF-SF,31,TOT,51,1177,8.5,0.537,0.579,0.092,4.4,14.6,9.7,9.1,1.0,1.4,13.9,11.8,0.5,1.0,1.5,0.062,-2.3,-0.5,-2.8,-0.2,"$12,800,562"
Wilson Chandler,PF,31,PHI,36,951,9.1,0.561,0.57,0.087,5.0,13.4,9.4,9.9,1.1,1.5,15.4,11.2,0.6,0.9,1.5,0.07400000000000001,-1.8,-0.2,-2.0,0.0,"$12,800,562"
Wilson Chandler,SF,31,LAC,15,226,5.8,0.46299999999999997,0.606,0.106,1.9,19.5,11.0,5.9,0.6,1.1,9.2,14.2,-0.1,0.2,0.0,0.009000000000000001,-4.5,-1.6,-6.1,-0.2,"$12,800,562"
Joe Chealey,PG,23,CHO,1,8,2.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,16.2,0.0,0.0,0.0,-0.08,-8.5,-6.0,-14.6,0.0,"$77,250"
Chris Chiozza,PG,23,HOU,7,33,7.0,0.375,0.625,0.0,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,0.0,0.0,0.0,0.023,-2.7,1.4,-1.3,0.0,"$137,374"
Marquese Chriss,PF,21,TOT,43,499,9.2,0.455,0.4,0.25,8.6,23.6,15.8,6.5,1.7,1.9,15.3,20.6,-0.6,0.4,-0.2,-0.023,-5.7,-1.9,-7.5,-0.7,"$3,206,160"
Marquese Chriss,PF,21,HOU,16,104,3.4,0.391,0.441,0.20600000000000002,7.3,22.8,14.9,8.2,0.9,3.3,24.4,20.5,-0.3,0.1,-0.2,-0.10099999999999999,-9.6,-1.7,-11.2,-0.2,"$3,206,160"
Marquese Chriss,PF,21,CLE,27,395,10.7,0.47,0.39,0.26,8.9,23.8,16.0,6.1,1.9,1.5,12.9,20.7,-0.3,0.2,0.0,-0.003,-4.6,-1.9,-6.6,-0.5,"$3,206,160"
Gary Clark,PF,24,HOU,51,641,9.2,0.48,0.914,0.046,4.1,16.2,10.0,3.8,1.5,3.5,4.3,10.9,0.3,0.7,1.0,0.071,-1.1,0.4,-0.7,0.2,"$674,122"
Ian Clark,SG,27,NOP,60,973,8.3,0.502,0.527,0.09699999999999999,1.4,8.0,4.7,12.9,1.1,0.7,12.7,19.3,-0.4,0.3,-0.1,-0.003,-3.3,-1.8,-5.1,-0.8,"$1,757,429"
Jordan Clarkson,SG,26,CLE,81,2214,16.8,0.539,0.377,0.163,3.9,9.9,6.8,15.6,1.3,0.5,9.6,27.6,1.9,-0.1,1.8,0.039,2.1,-2.6,-0.5,0.8,"$12,500,000"
John Collins,PF,21,ATL,61,1829,21.8,0.627,0.19,0.32,12.3,22.1,17.1,11.0,0.6,1.8,11.2,23.7,5.0,1.0,6.0,0.158,2.8,-1.9,0.9,1.3,"$2,299,080"
Zach Collins,C,21,POR,77,1356,13.5,0.562,0.303,0.315,8.8,16.5,12.7,7.1,0.9,3.9,14.5,16.6,1.4,1.5,2.9,0.10400000000000001,-1.5,0.3,-1.2,0.3,"$3,628,920"
Darren Collison,PG,31,IND,76,2143,16.7,0.574,0.294,0.28800000000000003,1.9,9.9,6.0,29.9,2.5,0.4,14.4,17.7,3.9,2.9,6.8,0.153,0.8,1.0,1.8,2.1,"$10,000,000"
Bonzie Colson,SF,23,MIL,8,98,12.9,0.45399999999999996,0.5379999999999999,0.231,8.8,21.5,15.5,4.0,2.4,0.9,6.5,19.6,0.0,0.2,0.2,0.085,-2.6,-0.8,-3.5,0.0,"$77,250"
Mike Conley,PG,31,MEM,70,2342,21.4,0.569,0.38,0.363,1.9,9.7,5.7,33.4,2.0,0.9,9.1,27.3,5.7,2.3,8.0,0.16399999999999998,4.6,0.1,4.7,3.9,"$30,521,115"
Pat Connaughton,SG,26,MIL,61,1261,13.6,0.573,0.5710000000000001,0.114,5.2,15.0,10.4,12.6,1.2,1.7,8.2,13.3,2.0,1.9,3.9,0.149,0.3,0.8,1.2,1.0,"$1,641,000"
Quinn Cook,PG,25,GSW,74,1059,13.1,0.565,0.456,0.059000000000000004,2.3,13.0,7.9,15.2,0.9,0.2,10.0,20.2,1.0,0.8,1.8,0.08199999999999999,-0.5,-1.6,-2.1,0.0,"$1,544,951"
DeMarcus Cousins,C,28,GSW,30,771,21.4,0.562,0.256,0.38799999999999996,6.2,27.0,17.1,20.4,2.5,4.8,14.2,28.1,0.9,1.5,2.4,0.151,0.4,2.6,3.0,1.0,"$5,337,000"
Robert Covington,SF,28,TOT,35,1203,13.3,0.58,0.622,0.24600000000000002,2.5,14.6,8.5,5.2,2.9,3.2,10.5,15.6,0.9,1.6,2.5,0.1,-0.5,2.1,1.6,1.1,"$10,464,092"
Robert Covington,SF,28,PHI,13,440,11.0,0.578,0.6579999999999999,0.19699999999999998,1.7,14.0,8.1,4.3,2.6,4.1,14.8,14.2,0.0,0.7,0.7,0.077,-1.7,2.2,0.5,0.3,"$10,464,092"
Robert Covington,SF,28,MIN,22,763,14.7,0.58,0.604,0.26899999999999996,2.9,14.9,8.8,5.8,3.1,2.7,8.4,16.5,0.9,0.9,1.8,0.114,0.1,2.1,2.2,0.8,"$10,464,092"
Allen Crabbe,SG,26,BRK,43,1133,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,-0.2,1.0,0.8,0.035,-2.4,-0.4,-2.8,-0.2,"$19,332,500"
Torrey Craig,SF,28,DEN,75,1503,10.4,0.547,0.519,0.193,6.4,12.6,9.5,6.3,1.2,2.7,10.1,12.4,1.4,1.7,3.0,0.096,-2.0,0.2,-1.9,0.0,"$2,000,000"
Jamal Crawford,SG,38,PHO,64,1211,11.7,0.522,0.461,0.251,0.7,7.2,3.9,27.7,1.3,0.8,16.9,20.8,0.1,0.0,0.2,0.006,-1.1,-2.8,-3.9,-0.6,"$4,698,113"
Mitch Creek,SF,26,TOT,5,48,20.2,0.55,0.125,0.43799999999999994,13.2,13.1,13.2,18.6,2.0,0.0,5.0,17.6,0.1,0.0,0.2,0.196,2.4,1.1,3.5,0.1,"$56,845"
Mitch Creek,SF,26,BRK,4,36,21.5,0.573,0.1,0.7,14.6,14.5,14.6,20.2,1.3,0.0,0.0,15.3,0.2,0.0,0.2,0.258,3.7,2.0,5.7,0.1,"$56,845"
Mitch Creek,SF,26,MIN,1,12,16.3,0.5,0.16699999999999998,0.0,8.8,9.0,8.9,13.6,4.0,0.0,14.3,24.5,0.0,0.0,0.0,0.011000000000000001,-1.7,-1.3,-3.0,0.0,"$56,845"
Jae Crowder,SF,28,UTA,80,2166,12.1,0.5379999999999999,0.655,0.247,3.1,15.9,9.6,8.9,1.4,1.1,8.8,19.1,1.3,3.1,4.4,0.09699999999999999,-0.3,0.6,0.3,1.2,"$7,305,825"
Dante Cunningham,PF,31,SAS,64,928,10.2,0.585,0.41100000000000003,0.114,5.7,16.3,11.0,6.8,1.4,1.2,11.7,8.9,1.0,0.9,1.9,0.09699999999999999,-1.3,0.6,-0.6,0.3,"$2,487,000"
Seth Curry,SG,28,POR,74,1399,11.4,0.595,0.54,0.11199999999999999,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,1.5,0.9,2.4,0.08199999999999999,-0.4,-0.7,-1.0,0.3,"$2,795,000"
Stephen Curry,PG,30,GSW,69,2331,24.4,0.6409999999999999,0.604,0.214,2.2,14.2,8.4,24.2,1.9,0.9,11.6,30.4,7.2,2.5,9.7,0.19899999999999998,7.1,-0.5,6.6,5.1,"$37,457,154"
Troy Daniels,SG,27,PHO,51,760,9.8,0.5579999999999999,0.705,0.084,1.9,8.9,5.3,5.0,1.6,0.5,8.7,17.6,0.2,0.1,0.3,0.02,-1.7,-2.0,-3.7,-0.3,"$3,258,539"
Anthony Davis,C,25,NOP,56,1850,30.3,0.597,0.141,0.42200000000000004,9.9,27.5,18.8,19.0,2.2,6.0,8.4,29.5,6.4,3.1,9.5,0.247,7.1,2.3,9.4,5.3,"$25,434,263"
Deyonta Davis,C,22,ATL,9,118,15.6,0.682,0.045,0.455,8.7,23.7,16.0,5.8,1.2,3.7,10.2,10.1,0.3,0.1,0.4,0.145,-1.5,-0.6,-2.0,0.0,"$1,741,503"
Ed Davis,C,29,BRK,81,1446,17.3,0.632,0.006999999999999999,0.536,15.8,34.6,25.2,6.0,1.2,1.8,14.6,12.7,3.3,2.5,5.7,0.191,-0.6,0.7,0.0,0.7,"$4,449,000"
Tyler Davis,C,21,OKC,1,1,0.0,0.0,0.0,0.0,100.0,0.0,51.6,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.47100000000000003,-9.6,-31.1,-40.7,0.0,"$77,250"
Dewayne Dedmon,C,29,ATL,64,1609,16.0,0.602,0.413,0.215,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,2.1,1.9,4.0,0.11900000000000001,-0.3,0.8,0.5,1.0,"$6,300,000"
Sam Dekker,PF,24,TOT,47,788,13.3,0.519,0.242,0.18,7.2,13.5,10.2,8.3,2.3,0.7,8.0,16.2,0.6,0.5,1.0,0.064,-1.0,-0.7,-1.8,0.1,"$2,760,094"
Sam Dekker,PF,24,CLE,9,169,14.0,0.544,0.271,0.20800000000000002,5.7,16.5,10.8,7.9,3.2,0.0,8.7,14.9,0.2,0.1,0.3,0.08,-0.9,-0.1,-1.1,0.0,"$2,760,094"
Sam Dekker,PF,24,WAS,38,619,13.2,0.514,0.23600000000000002,0.17300000000000001,7.6,12.6,10.1,8.4,2.1,1.0,7.8,16.6,0.4,0.4,0.8,0.059000000000000004,-1.0,-0.9,-1.9,0.0,"$2,760,094"
Matthew Dellavedova,PG,28,TOT,48,812,11.1,0.532,0.537,0.215,0.8,9.9,5.2,31.9,0.8,0.2,20.4,17.9,0.5,0.0,0.5,0.027999999999999997,-1.7,-2.8,-4.4,-0.5,"$9,607,500"
Matthew Dellavedova,PG,28,MIL,12,97,7.5,0.48200000000000004,0.579,0.21100000000000002,0.0,9.9,5.2,35.7,1.0,0.0,34.6,13.7,0.0,0.1,0.1,0.043,-3.5,-0.6,-4.1,-0.1,"$9,607,500"
Matthew Dellavedova,PG,28,CLE,36,715,11.5,0.537,0.534,0.215,0.9,9.9,5.2,31.3,0.8,0.2,18.9,18.4,0.5,-0.1,0.4,0.026000000000000002,-1.4,-3.0,-4.5,-0.4,"$9,607,500"
Luol Deng,SF,33,MIN,22,392,14.6,0.588,0.373,0.297,5.4,14.6,10.0,6.5,1.8,1.7,9.5,15.8,0.5,0.3,0.8,0.10099999999999999,0.2,-0.3,0.0,0.2,"$16,747,954"
DeMar DeRozan,SG,29,SAS,77,2688,19.6,0.542,0.034,0.336,2.2,16.4,9.4,27.6,1.6,1.1,11.7,27.9,3.6,2.6,6.3,0.11199999999999999,1.0,0.1,1.1,2.2,"$27,739,975"
Marcus Derrickson,PF,22,GSW,11,67,19.4,0.653,0.606,0.152,13.3,7.6,10.4,2.2,0.0,1.3,7.9,24.4,0.2,0.0,0.2,0.155,2.6,-5.3,-2.7,0.0,"$77,250"
Cheick Diallo,PF,22,NOP,64,896,17.5,0.644,0.015,0.247,8.8,29.3,19.2,5.1,1.5,3.0,14.0,16.0,1.4,1.2,2.6,0.14,-1.1,0.1,-0.9,0.2,"$1,544,951"
Hamidou Diallo,SG,20,OKC,51,526,10.1,0.49700000000000005,0.145,0.358,7.2,12.0,9.5,4.4,1.9,1.6,10.7,16.6,0.1,0.7,0.8,0.069,-4.4,0.2,-4.2,-0.3,"$838,464"
Gorgui Dieng,C,29,MIN,76,1031,18.1,0.5720000000000001,0.149,0.281,8.3,24.1,16.1,10.3,2.2,3.4,11.9,19.6,1.5,1.3,2.8,0.132,-0.3,0.9,0.6,0.7,"$15,170,787"
Spencer Dinwiddie,PG,25,BRK,68,1914,16.3,0.58,0.447,0.43,1.4,7.6,4.6,25.6,1.0,0.7,13.4,24.9,3.5,1.4,4.8,0.121,1.4,-0.8,0.6,1.3,"$1,656,092"
Donte DiVincenzo,SG,22,MIL,27,411,9.1,0.507,0.669,0.09699999999999999,4.2,11.4,8.0,9.7,1.5,1.2,12.8,15.1,0.0,0.6,0.6,0.069,-2.8,0.6,-2.2,0.0,"$2,484,360"
Tyler Dorsey,SG,22,TOT,48,698,11.2,0.509,0.5,0.231,4.2,13.7,8.9,12.4,1.0,0.3,8.5,19.7,0.2,0.4,0.6,0.043,-1.4,-2.1,-3.5,-0.3,"$1,378,242"
Tyler Dorsey,SG,22,ATL,27,251,7.8,0.44799999999999995,0.43799999999999994,0.292,3.7,14.6,9.0,9.3,1.3,0.3,9.1,17.9,-0.2,0.1,-0.1,-0.01,-3.4,-1.5,-4.9,-0.2,"$1,378,242"
Tyler Dorsey,SG,22,MEM,21,447,13.1,0.541,0.531,0.2,4.4,13.3,8.8,14.2,0.8,0.2,8.2,20.7,0.4,0.3,0.7,0.073,-0.3,-2.4,-2.7,-0.1,"$1,378,242"
Damyean Dotson,SG,24,NYK,73,2004,10.8,0.526,0.49,0.14,1.7,12.2,6.8,10.4,1.4,0.4,8.7,17.3,0.7,0.9,1.5,0.037000000000000005,-1.7,-0.9,-2.6,-0.3,"$1,378,242"
PJ Dozier,SG,22,BOS,6,51,16.0,0.434,0.381,0.095,12.5,23.1,17.8,13.7,1.9,0.0,0.0,18.5,0.1,0.1,0.1,0.125,-1.3,-0.6,-2.0,0.0,"$77,250"
Andre Drummond,C,25,DET,79,2647,23.4,0.555,0.036000000000000004,0.392,16.8,34.7,25.4,7.2,2.5,4.4,12.4,22.9,4.1,5.9,10.0,0.18100000000000002,1.3,0.8,2.1,2.7,"$25,434,262"
Jared Dudley,PF,33,BRK,59,1220,7.8,0.5539999999999999,0.632,0.192,2.9,10.4,6.7,9.2,1.4,1.0,14.2,10.4,0.6,1.2,1.8,0.07,-2.9,1.1,-1.8,0.1,"$9,530,000"
Kris Dunn,PG,24,CHI,46,1389,12.4,0.484,0.19,0.136,1.5,13.3,7.3,30.0,2.4,1.3,16.2,20.1,-0.5,1.2,0.6,0.022000000000000002,-2.8,0.2,-2.7,-0.2,"$4,221,000"
Kevin Durant,SF,30,GSW,78,2702,24.2,0.631,0.281,0.366,1.4,17.5,9.8,26.2,1.0,2.6,12.3,29.0,8.6,2.9,11.5,0.204,5.4,0.1,5.5,5.1,"$30,000,000"
Trevon Duval,PG,20,MIL,3,6,38.3,0.833,0.33299999999999996,0.0,0.0,16.0,8.5,59.0,0.0,0.0,0.0,20.9,0.1,0.0,0.1,0.537,19.1,5.3,24.4,0.0,"$77,250"
Henry Ellenson,PF,22,TOT,19,259,13.1,0.5379999999999999,0.4,0.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,0.2,0.2,0.4,0.077,-1.0,-0.5,-1.5,0.0,"$2,199,311"
Henry Ellenson,PF,22,DET,2,25,14.8,0.551,0.4,0.2,0.0,40.9,19.7,6.2,0.0,0.0,0.0,18.8,0.0,0.0,0.1,0.149,2.1,0.2,2.2,0.0,"$2,199,311"
Henry Ellenson,PF,22,NYK,17,234,12.9,0.536,0.4,0.271,2.2,23.8,12.7,10.0,1.4,0.7,8.6,19.0,0.1,0.2,0.3,0.07,-1.4,-0.5,-1.9,0.0,"$2,199,311"
Wayne Ellington,SG,31,TOT,53,1297,11.8,0.569,0.8140000000000001,0.107,1.1,7.9,4.5,8.3,2.0,0.4,7.7,17.2,1.3,1.4,2.6,0.09699999999999999,-0.3,0.3,0.0,0.7,"$8,653,076"
Wayne Ellington,SG,31,MIA,25,533,10.8,0.547,0.8420000000000001,0.087,1.2,8.2,4.7,7.8,2.2,0.5,6.8,16.5,0.4,0.6,1.0,0.091,-0.7,0.9,0.2,0.3,"$8,653,076"
Wayne Ellington,SG,31,DET,28,764,12.5,0.584,0.795,0.121,1.1,7.7,4.3,8.6,1.9,0.3,8.3,17.7,0.9,0.7,1.6,0.102,0.0,-0.1,-0.1,0.4,"$8,653,076"
Joel Embiid,C,24,PHI,64,2154,26.1,0.593,0.21899999999999997,0.541,8.1,34.0,21.4,18.4,1.0,4.4,13.2,33.3,4.9,3.8,8.7,0.19399999999999998,4.0,0.9,4.9,3.8,"$25,467,250"
James Ennis,SF,28,TOT,58,1230,11.0,0.59,0.531,0.276,5.3,10.9,8.1,4.7,1.6,1.6,9.3,12.7,1.6,1.0,2.6,0.10300000000000001,-1.4,-0.2,-1.5,0.1,"$1,621,415"
James Ennis,SF,28,HOU,40,949,11.3,0.622,0.569,0.275,4.2,9.5,6.8,4.1,2.0,1.4,8.9,11.9,1.4,0.8,2.2,0.11199999999999999,-1.0,0.1,-0.9,0.3,"$1,621,415"
James Ennis,SF,28,PHI,18,281,9.9,0.51,0.434,0.27699999999999997,8.9,15.4,12.2,6.7,0.5,2.0,10.6,15.5,0.2,0.2,0.4,0.071,-2.6,-1.1,-3.7,-0.1,"$1,621,415"
Drew Eubanks,PF,21,SAS,23,113,15.1,0.6459999999999999,0.0,0.5,5.8,26.8,16.4,8.3,0.9,3.7,20.1,15.5,0.1,0.2,0.3,0.12,-1.9,0.7,-1.3,0.0,"$77,250"
Jacob Evans,SG,21,GSW,30,204,3.5,0.374,0.28300000000000003,0.019,3.3,9.5,6.5,13.7,1.2,1.2,17.1,13.5,-0.3,0.2,-0.1,-0.03,-6.9,-1.2,-8.2,-0.3,"$1,646,400"
Jawun Evans,PG,22,TOT,8,65,0.1,0.214,0.214,0.0,1.7,19.0,10.2,19.7,2.2,0.0,30.0,13.2,-0.2,0.0,-0.2,-0.151,-10.4,0.1,-10.3,-0.1,"$1,455,492"
Jawun Evans,PG,22,PHO,7,64,0.7,0.231,0.154,0.0,1.7,19.3,10.4,20.0,2.2,0.0,31.6,12.7,-0.2,0.0,-0.2,-0.139,-9.8,0.5,-9.2,-0.1,"$1,455,492"
Jawun Evans,PG,22,OKC,1,1,-38.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-0.946,-52.4,-29.1,-81.4,0.0,"$1,455,492"
Tyreke Evans,SG,29,IND,69,1402,11.5,0.483,0.327,0.242,2.7,13.0,7.9,17.5,2.0,1.1,13.9,26.4,-1.7,2.0,0.3,0.01,-2.4,-0.3,-2.7,-0.2,"$12,400,000"
Dante Exum,PG,23,UTA,42,664,11.2,0.516,0.257,0.35700000000000004,2.7,8.3,5.5,24.1,1.0,0.6,15.7,21.3,0.2,0.7,1.0,0.069,-2.0,-0.1,-2.1,0.0,"$10,600,000"
Kenneth Faried,C,29,TOT,37,728,21.6,0.622,0.094,0.374,14.4,23.4,18.8,4.6,1.1,2.7,9.7,20.3,2.1,0.9,2.9,0.193,1.3,-1.5,-0.2,0.3,"$14,242,782"
Kenneth Faried,C,29,BRK,12,118,20.5,0.622,0.11900000000000001,0.381,13.4,25.7,19.6,2.8,0.8,2.7,10.9,19.6,0.2,0.2,0.4,0.168,1.5,-1.1,0.4,0.1,"$14,242,782"
Kenneth Faried,C,29,HOU,25,610,21.8,0.622,0.09,0.37200000000000005,14.6,23.0,18.7,4.9,1.2,2.6,9.4,20.4,1.8,0.7,2.5,0.198,1.3,-1.6,-0.4,0.3,"$14,242,782"
Derrick Favors,C,27,UTA,76,1766,21.8,0.624,0.126,0.368,12.9,21.3,17.2,8.0,1.5,4.8,10.5,19.4,4.4,3.5,7.9,0.215,1.8,1.5,3.3,2.4,"$16,900,000"
Raymond Felton,PG,34,OKC,33,379,11.2,0.505,0.452,0.096,1.1,8.4,4.6,18.7,1.2,1.3,9.0,16.6,0.3,0.4,0.7,0.087,-1.7,0.4,-1.3,0.1,"$2,393,887"
Terrance Ferguson,SG,20,OKC,74,1931,6.4,0.5660000000000001,0.6729999999999999,0.11800000000000001,1.7,6.0,3.8,4.8,1.0,0.7,9.4,10.6,1.2,1.6,2.8,0.07,-3.9,0.1,-3.8,-0.9,"$2,118,840"
Yogi Ferrell,PG,25,SAC,71,1067,12.7,0.55,0.423,0.19,1.2,9.5,5.3,17.0,1.6,0.3,9.5,16.3,1.3,0.6,1.9,0.087,-1.0,-0.4,-1.4,0.2,"$3,000,000"
Dorian Finney-Smith,SF,25,DAL,81,1985,11.0,0.53,0.48100000000000004,0.195,7.5,13.4,10.5,6.9,1.7,1.5,11.4,14.0,1.2,2.0,3.3,0.079,-1.8,0.4,-1.4,0.3,"$1,544,951"
Bryn Forbes,SG,25,SAS,82,2293,12.0,0.586,0.522,0.099,0.9,10.4,5.7,10.6,1.0,0.1,8.8,17.4,2.5,1.3,3.8,0.079,-0.3,-0.9,-1.2,0.5,"$3,125,000"
Evan Fournier,SG,26,ORL,81,2553,12.3,0.536,0.42100000000000004,0.159,1.6,9.4,5.4,17.6,1.4,0.4,11.9,22.1,0.8,2.5,3.2,0.061,-1.8,-0.6,-2.4,-0.3,"$17,000,000"
